"Plot","Entry","Name","Rep","Row","Column","Expt","Location","Year","Planting.Date","DTE","DTF","DTS","DTM","Plot.Biomass","Straw.Biomass","Seed.Mass","Plants.Harvested","SP.Plant.Mass","SP.Seed.Mass","SP.Straw.Mass","Plant.Length","Canopy.Height","Nodes.At.Flower","Node.Of.Flower","Lowest.Pod.Height"
"6585",29,"CN 105732 AGL","2",9,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,64,82,874.1,476.97,397.13,46,32.89,13.7433333333333,19.1466666666667,38,28.5,13.5,9.5,17.5
"6587",228,"PI 374118 AGL","2",10,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,58,76,562.5,293.79,268.71,53,24.29,9.56,14.73,26.5,20.5,14,10.5,12.5
"6588",182,"PI 299116 LSP AGL","2",10,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,82,860.4,371,489.4,58,18.9533333333333,8.35666666666667,10.5966666666667,28.5,23.5,14,10.5,11.5
"6590",295,"PI 472205 LSP AGL","2",10,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,59,78,520.8,266.48,254.32,53,15.7566666666667,6.97333333333333,8.78333333333333,24,20.5,14,10,4
"6591",145,"PI 193550 AGL","2",10,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,73,539.3,269.4,269.9,46,20.9366666666667,9.38333333333333,11.5533333333333,29.5,18,13,10,7.5
"6592",141,"PI 182217 LSP AGL","2",10,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,80,573.5,352.7,220.8,46,21.1533333333333,9.84333333333333,11.31,29,19,12.5,10,11
"6593",134,"PI 178939 LSP AGL","2",10,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,65,82,865.6,NA,NA,52,12.485,5.14,7.345,44.5,26,16,11.5,16
"6594",198,"PI 302398 LSP AGL","2",10,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,43,59,80,542.7,269.26,273.44,32,13.38,5.83,7.55,21.5,13,15,11,7
"6595",316,"PI 612875 AGL","2",10,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,58,74,697.3,342.14,355.16,43,17.0733333333333,7.52666666666667,9.54666666666666,35.5,15,11.5,9,6
"6596",43,"DPL 62 AGL","2",10,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,58,75,515.7,NA,NA,43,9.45,5.38,4.07,31.5,15,14,11,10.5
"6600",208,"PI 320946 LSP AGL","2",10,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,76,590.6,NA,NA,NA,19.3733333333333,NA,NA,28.5,15.5,16,11,10
"6602",251,"PI 431684 LSP AGL","2",10,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,80,828,401.19,426.81,63,22.7,10.3766666666667,12.3233333333333,35,21,15.5,11.5,14
"6603",120,"ILL 9888 AGL","2",10,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,58,74,479.3,273.86,205.44,50,21.0733333333333,6.19333333333333,14.88,25,13.5,16.5,12,9
"6604",94,"ILL 5888 AGL","2",10,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,74,503.4,273.82,229.58,60,12.2766666666667,4.54,7.73666666666667,25,11.5,12,8.5,6
"6605",271,"PI 432002 LSP AGL","2",11,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,60,82,651.1,415.92,235.18,43,33.7333333333333,9.75666666666667,23.9766666666667,38.5,24,15,11.5,14
"6607",33,"CN 105791 AGL","2",11,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,57,80,568.3,305.22,263.08,NA,18.3566666666667,6.95666666666667,11.4,34,14.5,12,8.5,7.5
"6608",42,"Crimson AGL","2",11,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,48,63,77,879.6,430.77,448.83,46,32.37,17.61,14.76,49.5,20.5,14,11.5,14
"6609",249,"PI 431663 LSP AGL","2",11,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,60,82,661.6,353.93,307.67,42,17.8066666666667,6.94666666666667,10.86,30,19.5,14.5,10.5,8.5
"6610",79,"ILL 4665 AGL","2",11,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,82,894.7,NA,NA,49,17.14,5.92,11.22,39.5,23,15.5,12,14
"6611",190,"PI 299237 LSP AGL","2",11,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,45,60,80,833.9,389.31,444.59,45,15.5566666666667,7.05,8.50666666666667,27,18,13.5,10.5,11
"6612",236,"PI 420929 LSP AGL","2",11,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,60,80,521.3,283.86,237.44,55,10.0066666666667,3.15333333333333,6.85333333333333,30,15,13,9.5,9.5
"6614",57,"ILL 11555 AGL","2",11,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,59,79,588.9,361.89,227.01,44,14.98,5.91666666666667,9.06333333333333,32.5,19,15,10.5,8
"6615",254,"PI 431714 LSP AGL","2",11,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,76,650.3,291.89,358.41,30,22.3,10.2533333333333,12.0466666666667,27.5,18.5,13.5,9.5,8
"6616",139,"PI 181771 LSP AGL","2",11,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,80,745.8,NA,NA,42,20.1866666666667,5.29,14.8966666666667,35,24,16,13,15
"6617",73,"ILL 358 AGL","2",11,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,58,80,865.8,488.94,376.86,63,16.3066666666667,6.73,9.57666666666666,36.5,26,15.5,11.5,13
"6618",293,"PI 468902 LSP AGL","2",11,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,61,82,926.7,501.27,425.43,44,17.85,7.04333333333333,10.8066666666667,41.5,29.5,17.5,12.5,9
"6619",104,"ILL 7558 AGL","2",11,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,82,840.7,NA,NA,41,21.845,10.81,11.035,28,23,16,12.5,15
"6621",51,"IG 858 AGL","2",11,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,82,814.3,404.98,409.32,62,19.6633333333333,8.91333333333333,10.75,36,21.5,15.5,10.5,11
"6622",245,"PI 431633 LSP AGL","2",11,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,82,617.3,340.27,277.03,53,12.8466666666667,5.01,7.83666666666667,31.5,17,14,10,11.5
"6623",155,"PI 250156 LSP AGL","2",12,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,77,775.7,377.01,398.69,53,17.1766666666667,5.76333333333333,11.4133333333333,28.5,19,13,9,8
"6624",77,"ILL 4605 AGL","2",12,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,79,715.2,349.94,365.26,56,14.0966666666667,6.65666666666667,7.44,37.5,26,16,11.5,13
"6625",31,"CN 105777 AGL","2",12,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,79,570.7,318.88,251.82,46,12.4866666666667,5.42333333333333,7.06333333333333,35.5,15.5,12.5,9.5,9
"6626",30,"CN 105767 AGL","2",12,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,75,624.6,270.99,353.61,53,13.2266666666667,6.43666666666667,6.79,33,23.5,13.5,9.5,12.5
"6627",231,"PI 379368 LSP AGL","2",12,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,60,78,690.8,352.31,338.49,39,21.76,9.16333333333333,12.5966666666667,30.5,18,16.5,11.5,12.5
"6628",168,"PI 297767 AGL","2",12,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,48,61,82,835.1,529.52,305.58,50,18.1933333333333,5.99666666666667,12.1966666666667,34,23,12.5,9.5,13
"6629",298,"PI 472380 LSP AGL","2",12,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,57,75,565.8,253.05,312.75,53,12.9366666666667,5.53333333333333,7.40333333333333,29,16.5,13,10,5.5
"6630",157,"PI 251248 LSP AGL","2",12,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,37,57,73,472.6,231.3,241.3,40,17.4933333333333,6.40666666666667,11.0866666666667,25,13.5,13.5,10.5,6
"6631",216,"PI 339285 AGL","2",12,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,59,79,727.6,428.78,298.82,31,21.1733333333333,8.34666666666667,12.8266666666667,33,20,14.5,11,10
"6632",261,"PI 431809 LSP AGL","2",12,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,82,689.3,346.13,343.17,43,33.74,13.2533333333333,20.4866666666667,31.5,20,15,11,12
"6633",283,"PI 432201 LSP AGL","2",12,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,62,82,860.6,472.61,387.99,51,29.9833333333333,10.7466666666667,19.2366666666667,44.5,31,16,11.5,15
"6636",56,"ILL 11553 AGL","2",12,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,524.2,290.75,233.45,44,12.76,5.45,7.31,28,15,15,10.5,7
"6637",111,"ILL 7979 AGL","2",12,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,57,75,539.6,334.69,204.91,45,17.5666666666667,5.57,11.9966666666667,34,17,14,11,10
"6639",273,"PI 432028 LSP AGL","2",12,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,60,79,587.9,343.94,243.96,50,11.1366666666667,4.42,6.71666666666667,30.5,18,14,10,13.5
"6640",47,"IG 1706 AGL","2",12,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,58,80,616.7,347.85,268.85,54,16.0133333333333,6.59666666666667,9.41666666666667,31,24,14,10,15
"6641",67,"ILL 2507 AGL","2",13,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,42,57,75,456.3,258.24,198.06,35,11.9966666666667,4.42,7.57666666666667,32.5,15.5,15,10.5,10
"6642",116,"ILL 8174 AGL","2",13,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,62,82,789.2,410.13,379.07,47,35.2733333333333,11.9,23.3733333333333,38,26.5,15.5,11.5,16.5
"6643",48,"IG 1959 AGL","2",13,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,58,77,580.3,250.01,330.29,39,10.4433333333333,4.96333333333333,5.48,27.5,18.5,14,11,12
"6645",252,"PI 431705 LSP AGL","2",13,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,58,82,574.1,311.36,262.74,53,16.8266666666667,6.39,10.4366666666667,27.5,15.5,15.5,11.5,13
"6646",25,"CDC Vantage AGL","2",13,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,61,82,952.2,484.05,468.15,46,25.4066666666667,11.0266666666667,14.38,41.5,29,16,12,12.5
"6647",133,"PI 177430 LSP AGL","2",13,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,82,744.4,422.69,321.71,45,30.55,10.095,20.455,38,27.5,15.5,12,12.5
"6648",262,"PI 431824 LSP AGL","2",13,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,82,700.5,364.99,335.51,57,27.3766666666667,11.1866666666667,16.19,36,27.5,15,11,14
"6649",277,"PI 432124 LSP AGL","2",13,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,58,75,628.8,250.04,378.76,45,27.7233333333333,13.1933333333333,14.53,30,16,13.5,10.5,8
"6650",169,"PI 297772 LSP AGL","2",13,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,45,59,82,538.2,272.08,266.12,42,18.4266666666667,6.95,11.4766666666667,28.5,16.5,15.5,12.5,11.5
"6651",233,"PI 420818 AGL","2",13,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,61,82,659.3,391.49,267.81,47,15.2,4.53333333333333,10.6666666666667,33.5,28,17,12.5,13
"6652",294,"PI 472136 LSP AGL","2",13,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,41,58,73,494.2,269.81,224.39,49,14.8633333333333,4.75666666666667,10.1066666666667,33,18,14.5,10.5,7
"6654",274,"PI 432033 LSP AGL","2",13,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,59,76,504.3,328.35,175.95,53,19.9066666666667,7.89,12.0166666666667,34.5,19.5,15,11.5,10.5
"6655",137,"PI 179324 LSP AGL","2",13,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,60,82,726.4,402.79,323.61,59,15.5133333333333,6.66,8.85333333333333,29.5,19,14.5,11.5,13.5
"6656",240,"PI 426797 LSP AGL","2",13,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,57,75,579.4,299.85,279.55,53,15.2533333333333,7.01666666666667,8.23666666666666,25,15.5,13,9.5,7.5
"6657",28,"CN 105715 AGL","2",13,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,58,75,629.7,300.48,329.22,56,11.8033333333333,4.16333333333333,7.64,27,17.5,13.5,10,8.5
"6658",144,"PI 193548 LSP AGL","2",13,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,57,72,NA,NA,268.96,NA,10.8133333333333,4.48666666666667,6.32666666666667,23.5,13.5,14.5,10,8
"6659",89,"ILL 5209 AGL","2",14,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,59,75,435.3,237.17,198.13,45,19.17,8.69333333333333,10.4766666666667,33.5,17,15,10,11
"6660",150,"PI 212100 LSP AGL","2",14,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,78,919.5,535.9,383.6,57,25.7366666666667,8.48333333333333,17.2533333333333,29.5,16.5,15,12,12
"6661",250,"PI 431679 LSP AGL","2",14,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,63,82,NA,NA,248.27,NA,17.5633333333333,6.18666666666667,11.3766666666667,28,20,12,9,11.5
"6662",279,"PI 432147 LSP AGL","2",14,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,82,767.9,383.14,384.76,49,26.6666666666667,13.0966666666667,13.57,30.5,24,15,12,14.5
"6665",171,"PI 297787 LSP AGL","2",14,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,77,686.2,357.4,328.8,51,15.22,6.56,8.66,34,18.5,16.5,12.5,13.5
"6666",235,"PI 420925 LSP AGL","2",14,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,58,79,480.3,281.41,198.89,NA,8.94666666666667,3.73333333333333,5.21333333333333,26,12,15,11,7.5
"6667",53,"ILL 10748 AGL","2",14,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,60,82,695.1,409.24,285.86,58,16.47,6.63333333333333,9.83666666666667,34,17.5,14.5,11.5,12
"6668",225,"PI 370481 LSP AGL","2",14,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,62,82,733.3,450.64,282.66,NA,20.5333333333333,6.08666666666667,14.4466666666667,34.5,22.5,14.5,10.5,10.5
"6669",92,"ILL 5722 AGL","2",14,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,58,82,676.9,295.2,381.7,51,29.8566666666667,14.7933333333333,15.0633333333333,33,26,12.5,9,8
"6670",81,"ILL 4768 AGL","2",14,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,73,464.3,231.55,232.75,52,10.78,4.55,6.23,28,15,12.5,8.5,9
"6671",140,"PI 181886 LSP AGL","2",14,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,80,792.6,388.38,404.22,50,26.3966666666667,11.27,15.1266666666667,35,21,14.5,11,9
"6672",244,"PI 431630 LSP AGL","2",14,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,59,80,748.5,410.02,338.48,43,35.2433333333333,15.0266666666667,20.2166666666667,37,23.5,13.5,10,14
"6675",68,"ILL 2580 AGL","2",14,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,57,75,480.3,255.09,225.21,61,14.5433333333333,4.28666666666667,10.2566666666667,27,14,14,10.5,8.5
"6676",322,"W6 27763 LSP AGL","2",14,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,75,584.9,341.57,243.33,65,18.9733333333333,7.64,11.3333333333333,30.5,15,16.5,11.5,11
"6677",55,"ILL 11548 AGL","2",15,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,75,477.1,215.76,261.34,44,11.9133333333333,5.51,6.40333333333333,27.5,18.5,14,10.5,8.5
"6679",91,"ILL 5639 AGL","2",15,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,61,80,583.5,282.85,300.65,42,13.7766666666667,5.74666666666667,8.03,30.5,19.5,14,10.5,9.5
"6680",256,"PI 431728 LSP AGL","2",15,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,58,75,623.9,290.32,333.58,NA,11.8633333333333,4.83333333333333,7.03,28,16.5,12.5,9.5,13
"6681",122,"ILL 9945 AGL","2",15,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,57,75,513.7,293.81,219.89,57,13.2133333333333,5.35666666666667,7.85666666666667,28.5,14,13,10,10
"6682",158,"PI 273664 LSP AGL","2",15,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,58,75,612.9,289.08,323.82,43,16.2633333333333,7.71,8.55333333333333,33,21,13.5,8.5,13.5
"6683",170,"PI 297783 AGL","2",15,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,38,56,72,408.5,229.46,179.04,54,10.3933333333333,4.41333333333333,5.98,26.5,14,14,10.5,9
"6684",269,"PI 432000 LSP AGL","2",15,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,60,80,700.5,312.2,388.3,54,13.3833333333333,4.79666666666667,8.58666666666667,35.5,25,15,11,16.5
"6685",160,"PI 283604 LSP AGL","2",15,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,64,82,671,388.33,282.67,51,15.0366666666667,4.83333333333333,10.2033333333333,37.5,24,15.5,12.5,17
"6686",174,"PI 298122 LSP AGL","2",15,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,48,64,82,NA,NA,420.5,47,24.64,10.4066666666667,14.2333333333333,35.5,26,15.5,13,13
"6687",74,"ILL 3597 AGL","2",15,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,39,58,75,507.4,264.09,243.31,47,11.42,3.92,7.5,30,16.5,13.5,10,8
"6690",297,"PI 472327 LSP AGL","2",15,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,57,75,NA,NA,201.14,NA,9.62,3.64,5.98,32,18,13.5,9.5,10
"6692",317,"PI 643451 AGL","2",15,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,57,75,603.4,374.23,229.17,51,11.5766666666667,3.54333333333333,8.03333333333333,30,17,15,11.5,7.5
"6693",300,"PI 472488 LSP AGL","2",15,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,42,58,75,400.3,220.66,179.64,50,11.05,2.81,8.24,29,15,14,10.5,8.5
"6694",303,"PI 472569 LSP AGL","2",15,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,11,43,58,75,574.5,428.01,146.49,45,21.8166666666667,4.11,17.7066666666667,30,20,15.5,11.5,10.5
"6695",118,"ILL 9 AGL","2",16,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,39,58,76,506.7,226.33,280.37,55,17.21,9.05666666666667,8.15333333333333,27,16,14,10,9
"6696",98,"ILL 6182 AGL","2",16,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,80,623.7,354.25,269.45,41,26.2333333333333,9.84666666666667,16.3866666666667,42,24,14,10.5,13
"6697",263,"PI 431863 LSP AGL","2",16,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,80,633.1,353.72,279.38,43,24.95,9.76333333333333,15.1866666666667,33.5,21.5,14,10.5,13
"6698",288,"PI 432286 LSP AGL","2",16,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,50,64,82,633.2,449.14,184.06,39,12.7366666666667,3.73666666666667,9,28.5,20.5,13,10.5,12.5
"6699",275,"PI 432085 LSP AGL","2",16,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,59,80,720.2,383.01,337.19,41,21.6933333333333,8.73333333333333,12.96,31,17.5,15.5,11.5,8
"6700",64,"ILL 213 AGL","2",16,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,42,58,75,588.1,370.56,217.54,46,16.89,5.80666666666667,11.0833333333333,29.5,14.5,14.5,10,10
"6701",173,"PI 298121 LSP AGL","2",16,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,46,61,80,630.2,333.31,296.89,54,15.5033333333333,5.66333333333333,9.84,47.5,35,14,10.5,17
"6702",105,"ILL 7663 AGL","2",16,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,57,75,513.1,254.03,259.07,NA,10.5966666666667,4.02,6.57666666666667,34.5,16,13.5,10.5,9
"6704",108,"ILL 7747 AGL","2",16,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,59,78,517.6,228.06,289.54,34,8.24666666666667,3.01,5.23666666666667,30.5,20.5,15.5,11.5,9.5
"6705",179,"PI 298921 AGL","2",16,8,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,61,82,622.9,349.55,273.35,46,23.3566666666667,9.53,13.8266666666667,31.5,16,15.5,12,13.5
"6708",265,"PI 431884 LSP AGL","2",16,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,8,42,59,75,771.5,453.83,317.67,49,27.6333333333333,7.80333333333333,19.83,33,27,14,10.5,12.5
"6709",234,"PI 420924 LSP AGL","2",16,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,59,78,581,326.08,254.92,48,12.73,5.11333333333333,7.61666666666667,31,16.5,14.5,10,10.5
"6710",70,"ILL 3025 AGL","2",16,3,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,40,57,74,505.1,263.48,241.62,64,20.6866666666667,8.12,12.5666666666667,30,15,11.5,8.5,6.5
"6711",266,"PI 431888 LSP AGL","2",16,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,61,80,663.2,364.98,298.22,55,21.98,8.22333333333333,13.7566666666667,35.5,19,14.5,10,14.5
"6712",304,"PI 472588 LSP AGL","2",16,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,44,59,82,607.2,373.46,233.74,39,25.9233333333333,5.85,20.0733333333333,25,15.5,14,14,8.5
"6713",284,"PI 432212 LSP AGL","2",17,1,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,59,77,472.3,219.72,252.58,28,22.8066666666667,9.08,13.7266666666667,27.5,15.5,13,9.5,11
"6714",162,"PI 289073 LSP AGL","2",17,2,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,62,82,847.8,409.9,437.9,63,18.3166666666667,7.15,11.1666666666667,32.5,22,14.5,11.5,10.5
"6716",146,"PI 207492 LSP AGL","2",17,4,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,62,80,696.5,328.37,368.13,46,24.76,10.26,14.5,31.5,23,13.5,9,13
"6717",17,"CDC Robin AGL","2",17,5,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,61,82,919.3,432.93,486.37,54,26.9866666666667,10.7633333333333,16.2233333333333,38.5,29,15,11,14.5
"6718",132,"PI 175754 LSP AGL","2",17,6,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,59,80,717.5,408.74,308.76,44,22.5566666666667,8.12,14.4366666666667,29.5,16.5,10.5,7.5,9.5
"6721",71,"ILL 313 AGL","2",17,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,58,80,550.7,291.33,259.37,55,13.31,4.89,8.42,32.5,17,16.5,12,10
"6723",292,"PI 468901 AGL","2",17,11,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,51,73,82,920.5,NA,NA,50,31.53,11.835,19.695,41,34,16,11.5,21.5
"6724",197,"PI 300250 LSP AGL","2",17,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,46,61,82,758.1,402.3,355.8,44,35.9333333333333,13.73,22.2033333333333,30,18.5,15.5,12,11.5
"6725",188,"PI 299165 AGL","2",17,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,59,82,588.4,NA,NA,31,32.5966666666667,11.025,21.5716666666667,34,18.5,16,11.5,13
"6727",213,"PI 329167 LSP AGL","2",17,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,46,61,80,636.9,416.6,220.3,45,21.5233333333333,7.02,14.5033333333333,31,17,15,10,13
"6728",90,"ILL 5480 AGL","2",17,16,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,48,66,82,707.6,390.31,317.29,38,16.37,4.93666666666667,11.4333333333333,31.5,24,13.5,10,13
"6729",270,"PI 432001 LSP AGL","2",17,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,45,66,82,682.5,430.82,251.68,49,29.6,12.3566666666667,17.2433333333333,31,21.5,14.5,11,14.5
"6730",109,"ILL 7946 AGL","2",17,18,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,58,75,518.6,269.88,248.72,45,15.6933333333333,6.32333333333333,9.37,30,16.5,15.5,11,8.5
"6732",312,"PI 518733 LSP AGL","2",18,17,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,53,73,82,721.2,449.82,271.38,51,20.79,6.01333333333333,14.7766666666667,34,27,17.5,14.5,14.5
"6734",290,"PI 458503 LSP AGL","2",18,15,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,45,61,82,439.3,216.99,222.31,36,12.3266666666667,5.38666666666667,6.94,29,19.5,14.5,10.5,10
"6735",38,"CN 105895 AGL","2",18,14,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,44,57,74,611.4,564.38,47.02,52,12.6833333333333,5.50333333333333,7.18,26.5,16,16,13,10.5
"6736",214,"PI 339266 LSP AGL","2",18,13,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,43,59,82,756.6,473.53,283.07,51,12.46,3.80666666666667,8.65333333333333,32,20,13,9.5,10
"6737",123,"ILL 9977 AGL","2",18,12,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,40,58,75,457.9,281.39,176.51,48,11.1466666666667,3.40333333333333,7.74333333333333,27,12.5,12.5,8.5,6.5
"6739",151,"PI 212610 LSP AGL","2",18,10,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,9,47,60,80,724.9,394.3,330.6,55,26.0566666666667,7.78333333333333,18.2733333333333,31.5,18,16,12.5,13.5
"6740",301,"PI 472559 LSP AGL","2",18,9,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,42,58,75,357.8,215.77,142.03,37,9.99333333333333,2.53333333333333,7.46,27,12.5,14.5,10.5,6
"6742",136,"PI 178971 LSP AGL","2",18,7,"Rosthern 2017","Rosthern, Canada",2017,2017-05-19,10,47,59,82,793.6,432.44,361.16,34,27.76,11.0266666666667,16.7333333333333,29.5,16.5,14.5,11.5,10
